一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下
你好 请 说 听 得到 吗   噢 你好 我 想 说 我 现在 是 在 哪个 手机 我 想 说 问 你 下 相 我们 之前 我 办理 的 那个 七十九 元 套餐 那个 我 是 宜兴 掉 它 又 给 我 你 有 办法 嘞 给 我 安装 那个 网络 它 一 g 不了 我们 这边 没 覆盖 呢 嗯 那 我 想 问 一下 说 现在 如果 我 因为 我 这个 流量 就 等于 我 不够 用 了 吗 家里 没 网络 嘞 那 我 想 说 要 申请 有 流量 费 就是说 他们 讲 说 有 一个 半年 一年 呃 一个月 四十块 钱 那种 的 流量 是 吗 流量 包 那种 的
您好 很 高兴 为您服务   诶 你 帮 我 嗯 你们 流量 套餐 有 什么 的
恩 您好 高兴 您 服务 您好   诶 你好 呃 我 想 问 一下 我 现在 想办 一个 流量 增值 套餐 现在 流量 有 哪 方面 的 这个 套餐 可 选
您好 请 说   诶 我 想 问 一下 就是说 我 这个 电话号码 有没有 这样 比较 低 的 资费套餐 然后 我 是 要 接电话 其他 用 的 接电话 然后 有点 流量
您好 请 说   诶 我 想 问 一下 现在 有 什么 套餐 比较 优惠 的 是 有 买 的
再见   您好
你好 有 什么 可以 帮 您   哎 你好 我 请问 一下 我 那个 播出 时段 的 流量 是 哪个 什么
您好 请 讲   诶 喂 你好 我 想 问 一下 我 这个 套餐 那个 它 这个 套餐 的 流量 是 五 g 的 然后 那个 有 什么 两 g 不可 共享 流量 是 什么 意思 啊
您好 请 说   喂 你好
您好 有 什么 可以 帮助 您   哦 我 问 一下 我 我 现在 是不是 那个 三十多块 钱 那个 那个 套餐 的 可以 吗
您好 有 什么 可以 帮 您   你好 我 想 了解 一下 现在 有 什么 套餐 流量 比较 多一点
您好 请 讲   啊 你好 就 我 问 一下 我 这个 套餐 呃 是 现在 就 最低 的 那个 套餐 还是 多少 的
您好 请 说   诶 你好 诶 我 我 听说 有个 什么 幺 三八 套餐 是 不限 流量 的 的 上网 的 是 吧
您好 请 说   啊 那个 现在 流量 有 什么 套餐 啊 我 每个 月 流量 都 用 不够
您好 请 讲   喂 你好 诶 请问 这个 月 的 流量 呃 用到 那个 三十 号 有 现在 还有 多少 的 五百 五块
七   您好 很 高兴 为您服务
您好 请 说   噢 那个 你 帮 我查 一下 我 这个 月 流量 好像 超 了 挺 没有 什么 包 流量 包 可以 买
你好 很 高兴 为您服务   呃 帮 我发 一个 十块钱 的 流量 套餐 好 十块钱 有 有 十兆
嗯 嗯   您好 很 高兴 为您服务 诶 那个 你们 这个 是不是 有 推出 什么 新 的 套餐 是不是
您好 您 请 讲   哎 请问 一下 有 哪个 套餐 的 流量 比较 多 的
中行 喂 你好 嗯 噢 我 现在 就是 流量 不够 用 你 给 我 推荐 一下 有没有 比较 流量 比较 多 的 套餐   现在 有个 五十块 钱 两个 g 的 活动 期间 每个 月 只要 二十块 钱 这个 您 要 参加 这个 活动 吗
很 高兴 您 服务 您好   你好 我 想 问 一下 我 是 本机 的 那个 机主 我 是 八十八 的 套餐 对 我 刚刚 嗯 然后 我 想 问 一下 我们 这边 八十八 的 套餐 里面 的 流量 是 是 多少
您好 请 讲   有 没什么 嗯 特价 的 什么 流量 套餐
您好 很 高兴 为您服务   哎
嗯 嗯   很 高兴 您 服务 喂 我 想 问 一下 现在 有没有 什么 流量 想 买 流量 有 什么 套餐 吗
不要 对   您好 很 高兴 为您服务
你好 您好 什么 需要 帮 您   那个 麻烦 帮 我 看 一下 那个 六十六 十块钱 的 那个 六 g 流量
嗯 高兴 您好 高兴 为您服务   你好 我 想 问 一下 我 你 现在 是 有 什么 那个 流量 套餐 的 吗
您好 请 说   呃 您好 那个 我 的 套餐 那个 五 这个 是 省内 流量 是 吗
你好 请 说   你好 诶 去 香港 的 那个 套餐 有没有 啊
您好 请 讲   好 的 诶 你好 我 问 一下 这个 现在 我 这个 这 张卡 有没有 漫游
晚上 好 啊 喂 你好 我 想 问 一下 你们 那边 是不是 有 说 剩 多少 天然 后 有 一个 流量 包 可以 可以 剩下 多少 流量 然后 多少 钱 的 那个 流量 吗   你 要 开过 一个 十块 一 百兆 了 这种 其他 的 就 办 不了 了
什么 你好 请 讲   那 是不是 有 一个 八十八 套餐 然后 无限 流量 啊
电 哎 很 高兴 为您服务   哎 呦
您好 什么 可以 帮到 您   诶 您好 诶 我 想 问 一下 我 现在 那个 流量 还有 一个 三十块 钱 的 什么 什么 第二档 了 什么 这个 套餐 这个 我 不 清楚 想 问 你 一下
你好   诶 喂 你好 我 想 问 一下 现在 有 什么 流量 的 套餐 吗 这个 月 的 流量 已经 用 完 了
您好 很 高兴 为您服务 您好   不 客气
嗯 你好 请 讲 诶   喂 你好
您好 很 高兴 您 服务 您好   你好
哦 您好 很 高兴 为您服务 您好 很 高兴 为您服务 您 接入 营业厅 办理   我 问 一下 我 这个 要 那个 流量 你们 是不是 有 那个 一天 一 g 一块钱 那个 有没有
嗯 您好 请 说   呃 我 想 问 一下 现在 有 什么 流量 包超
您好 请 讲   诶 你好 我 这个 手机 的 套餐 有 流量 吗 每个 月 有 流量 送 吗
哎 您好 请 说   诶 你好 诶 现在 有 一款 新 的 三十八 元 套餐 有没有 啊
您好 请 讲 噢   能 不能 我 现在 还 不 就是 我 现在 这个 手机 流量 包是 怎么回事 知道
呃 您好 请 说   你好 请 那个 请问 一下 那个 无限量 的 是 一百八十 八 的 那个 是 套餐 是 什么 流量 套餐
对   下午 好 请 说 请问 什么 可以 帮助 您
您好 您 请 讲   喂
您好 请 讲 你好 谢谢 你 啊   我要 申请 那个 六个月 是 提车 呀 有 个 十块钱 六 g 的 流量 包是 吧 呃 对
您好 请 讲 喂 你好   诶 那个 现在 流量 套餐 有 有 什么 套餐 呐
的   您好 请 讲
您好 请 讲   诶 我 想 问 一下 这个 现在 的 套餐 资费 还有 其他 哪些 套餐 呐
您好 是 新装 宽带 吗   呃 对 现在 有 什么 优惠 噢 好 的
您好 请 说   呃 我 这个 手机 的 那个 三十八 套餐 的 是 多少 分钟
嗯 您好 请 说 您好   诶 你好
您好 请问 有 什么 好 喂 小姐 你好   你好
你好 请 讲   哎 你好 我 想 问 一下 我 这个 套餐 里面 那个 宽带 宽带 他 不是 说 有 送 是不是
嗯 哎 你好 很 高兴 为您服务   噢 你好
您好 请 说   哎 你好 我 我 这个 有办 一个 五八 套餐 下个月 开始 的 我 想 聊解 好像 你们 给我发 个 短信 上面 写 的 流量 套餐 跟 他 跟 我 说 的 不 一样
中午 好 请 讲   喂 你好 我 想 问 一下 就是 呃 是 我们 现在 宽带 有 一个 是 幺 八八 套餐 的 是 吧
您好 请 说 你好 我 想 请问 一下   嗯 我们 这边 是 翔安 新店 镇 吗
嗯 您好 请 讲   我 想 问 一下 有 什么 那个 流量 套餐 吗
好   您好 嗯
您好 很 高兴 您 服务   你好 请问 我 请问 请问 一下 我 的 这个 那个 流量 是不是 在 那个 漳州 内 无限量 的
您好 有 什么 可以 帮 您   哎 你好 我 想 咨询 下 现在 有没有 就是 那种 三十 八块钱 的 套餐 可以 有 一点 五 g 流量 还有 三百 分钟 通话
您好 很 高兴 为您服务   请问 下 现在 办 宽带 有 什么 优惠 优惠 啊
您好 请 说 您好   诶 你好
您好 请 说   呃 我 想 问 一下 现在 那个 流量 加油 包有 什么样 的 加油 包 的话
您好 很 高兴 服务   喂 你好
然后 嗯 您好 请 讲   呃 您好 我 想 咨询 下 现在 你们 装 那个 宽带 啊 的 那个 套餐 是 什么 啊
您好 很 高兴 您 服务   诶 你好 是 这 样子 的 我 想 问 一下 我 这个 套餐 流量 是因为 说 我 可能 要 像 香港 我 流量 的话 人 在 香港 用 嘛 还有 就是 如果 不能 的话 我 应该 怎么办
您好 请 说   喂 你好
很 麻烦 五 你好   喂 那个 你好 我 想 问 一下 那个 省内 流量 保 二档 是 什么 东西 啊
早上好 请 讲   诶 喂 您好 有 什么 可以 帮 您 呃 那个 二十元 的 那个 流量 加油 包 哎 有 多少 啊
嗯 嗯 嗯 嗯 您好 很 高兴 您 服务   喂
哎 您好 哎 你好 不是 说 我 现在 想 开通 就是说 嗯 流量 都 比较 优惠 没 这么 一条   呃 就 本月 办嘛 您 大概 需要 多少 兆
您好 您 请 说   喂 啊
啊 您好 您 请 说   啊 我 想 问 一下 那个 十八元 十八元 那个 套餐 嘛 不是 有 一个 分钟 的 那个 主播 电话 吗
您好 请 讲 您好 请 讲 您好 听得见 吗   都 天天 了 诶 我 想 叫 你 帮 我 不是 现在 你们 有 一个 套餐 是 三十 八块钱 有 三百 分钟 免费打 的 吗
您好 高兴 为您服务   喂 你好 你 帮 我 看 一下 现在 这个 全球通 有 什么 新 的 业务
您好 请 讲   诶 你好 我 想 请问 一下 现在 有没有 什么 什么 流量 包 比较 那个 的 资费
您好 请 说   你好 请问 有没有 什么 网在 漫游 地 网 那个 流量 套餐
您好 请 讲   不要
呃 你好 请 说   哎 你好 你 能 帮 我 查询 下 我 就 一百二十八 里面 有 流量 多少 通话 多少 吗
您好 什么 需要 帮 您   喂 您好 我 想 那个 那个 上网 那个 流量 哈 那个 一天 五 五百 兆 啊 对 啊 一元 啊 一天 有 五百 兆 是 吧 啊 有 这种 卡 有没有 呢 要 我 现在 办理 这个 一天 一元 的 那种 那 你 那个 五百 兆 有没有 时间 限制 啊
您好 高兴 为您服务   诶 我 这张 正常 我 这个 套餐 是不是 会 送 一条 宽带 啊
什么 您好 请 讲   你好
您好 请问 什么 可以 帮 您   哎 你好 我 想 问 一下 就 现在 不是 有 一个 新 的 套餐 吗 也 是 三 十八块 然后 有 送 那个 三百 分钟 打电话 的
您好 很 高兴 您 服务 您好 请问 什么 可以 帮助 您 的 吗   你好 我 想 问 一下 我 下个月 改成 三十 八块钱 套餐 它 不是 有 送 有 一点 五个 g 的 流量 吗
嗯 嗯 您好 请 讲   喂 你好
嗯   您好 高兴 服务
您好 请 讲   啊 我 要 到 台湾 我要 开通 什么样 的 漫游 啊
您好 请 说   你好 我 昨天 就是 买 的 那个 九块 钱 那个 是 什么 东西 啊
噢 你好 请 说   关键 这个 现在 我 这个 七十九 套餐 的话 全国 流量 有 多少
您好 请 讲 你好 你好   喂 你好 就 说 我 那个 流量 已经 用 完 了 开通 那个 临时 那个 流量 是 怎么样 的 呢
您好 请 讲   你好 你 帮 我 查询 一下 我 这个 套餐 的 三十分钟 是 本地 的 还是 全国 呼叫 的 吗 全国 全国 三十分钟 是 全国 学校 的 现在
您好 有 什么 可以 帮 您   哎 你好 我 想 问 一下 是 有没有 那种 业务 说 呃 两个 号码 对 打 比较 深 的
嗯 嗯 高兴 您 服务   诶 你好
您好 请 讲   喂 您好 我 想 请问 你 现在 还有 什么 那个 套餐 就是 流量 套餐 可以 帮 我 开通 一个月 的 吗
高兴 服务   喂 你好 我 那个 我 那个 流量 六十 六十元 的 那个 六七 确实 用 完 了
您好 有 什么 需要 帮助 的   这 里面 有个 什么 闲时 的 流量 套餐 是 什么 时候 是 什么 套餐
嗯 您好 兴 您 服务   喂 你 你好 我 想 问 一下 就是说 我 听 我 朋友 说 的 那个 那个 最近 的话 移动 有 推出 了 一个 那个 什么 欠到 五十八 套餐 的 那个 这 样子 能能 不能 那个 介绍 一下 嘞 噢
很 高兴 为您服务   诶 您好 我 想 问 一下 这个 流量 包包 流量 最 便宜 的 是 哪 一种 啊
您好 请 讲   哎 你好 问 一下 这个 月 有没有 什么 流量 的 套餐
您好 很 高兴 为您服务   哎 我 先 问 一下 就是 新装 那个 宽带 就 呃 要 多少 有没有 哪些 套餐
哎 您好 请 讲   哎 您好
您好 请 说   哎 你好 那个 有没有 那个 当月 申请 当月 那个 生效 的 那个 国内 的 那个 流量 加油 包吧
您好 请 讲 喂 你好 嗯   我 想 问 一下 你们 现在 是不是 有 什么 促销 八十 八块钱 套餐 有 送 有 五 g 流量 然后 一千两百 分钟 啊
您好 很 高兴 为您服务   你好 我 想 问 一下 现在 是不是 有 那个 十块钱 洲 五十 有 没 那个 加油 包 的 业务 啊
您好 请 讲   噢 您好 我 想 问 一下 是不是 有 一个 那个 新飞 享 三十八 的 套餐
再见 你好 请问 有 什么 可以 帮 您   你好 我 这个 电话 你 看 有 什么 便宜 点 的 套餐 呐片 流量 多一点 的
您好   诶 您好
您好 请 讲   喂 你好 诶 是 这 样子 的 诶 我 我 我 这个 这个 是 这部 手机号 啊 然后 我办 了 一个 套餐 是 下个月 生效 的 那 我 我 是 我 这个 月 的 流量 我 现在 都 不够 用 我 怕 那 这 几天 有没有 别的 一个 方法 就是说 能够 更 优惠 一点 的 时候 发个 多少 买买 买 一些 流量 的 是 吗 二百 兆 流量 啦 我 都 是 十块 十块 去 买买 了 号 好 几次 了 一下子 就 没 掉 了 我 我 那 另外 一个 套餐 然后 就 帮 您 开 这个 吧
您好 很 高兴 为您服务   哎 你好 我 那个 宽带 的 猫 上面 三个 黄灯 都 是 表示 什么 呀
你好 呃 请 说   诶 你们 这边 有没有 那种 铃声 比如说 你 打电话 到 我 这个 手机 上面 会 那个 凌晨 是 那个 我 拨打 电话 正在 通话 中 或者 关机 什么 的
您好 请 讲   喂 你好 我 那个 流量 套餐 现在 有 什么 流量 套餐
您好 很 高兴 为您服务 您好   诶 你好 现在 还有 流 的 什么 流量 套餐 吗
嗯 您好 请 说   喂 你好 你 能 帮 我查 一下 现在 就是说 呃 套餐 之类 的 都 有 哪 一种 套餐 嘛
你好 什么 帮到 您   喂
您好 请 讲 啊 喂 你好 你好   那个 一个 什么 咪咕 那个 阅读 了 还有 一个 彩印 的 那个 是 什么
再见 嗯 你好 请 讲   呃 我 想 问 一下 我 这 手机卡 还有 没有 什么 流量 比较 多 的 套餐
当月 号码 的   诶 您好
您好 很 高兴 为您服务   你好 我 想 问 一下 那个 就是 你 现在 套餐 数字
您好 很 高兴 为您服务   唉 小姐 我 想 问 一下 这个 就是说 你们 六 零零 八六 发来 那个 短信 说 什么 每个 月 增加 什么 二十块 什么 升级 什么 什么
您好 很 高兴 服务   哎 你好 我 想 问 一下 就是 现在 办 套餐 有 什么 那个 嘛 有 什么 推荐 吗
您好 很 高兴 为您服务   唉 你好 你 帮 我查 一下一下 不 客气
您好 很 高兴 服务   你好 是 这 样子 的
您好 很 高兴 为您服务 您好   唉 你好 幺 我 想 问 一下
您好 很 高兴 为您服务 喂   啊 你好 我 就是 全部 就 收到 一条 幺 零零 八六 发来 的 信息
您好 很 高兴 服务   唉 你好 我 现在 里面 为什么 还是 没有
您好 很 高兴 为您服务   喂 你好 我 那个 就是 来电 来 来电 给 我 显示 什么 我 下个月 什么 一百零八 块 这个 套餐 一百零八 块钱 套餐 包括 什么 包括 什么 内容 啊
您好 很 高兴 为您服务 你好 我 想 问 一下 这个 有没有 什么 再 跟 我 说 是 送 什么 几个 g 的 流量 了 他 是 什么 业务   要 不 您 可以 换 一个五十 八块钱 套餐 打电话 是 一毛 九 一分钟 流量 是 两个 g 再 送 两个 g 的 流量 送到 一 八年 六月 三十 号 总共 一个月 是 有 四个 g 的
您好 很 高兴 为您服务   哎 你好 我 想 那个 叫 买卖 买点 流量 我 想 问 一下 那个 十块钱 多少 流量 呢
服务 哎 你好 我 想 问 一下 都 还有 什么 套餐 呀 因为 我 现在 再 加 这个 流量 太多 了 我 用 不了 这么 多   里面 的话 它 现在 目前 每个 月 是 一个 g 的 如果 您 不够 的话 可以 改 到 七百 兆 呀 五佰兆 三百 兆 等等
您好 很 高兴 为您服务   唉 你好 我 我 问 一下 我 我 这个 手机 这个 卡号 在 上海 的 卡 但是 我 现在 回老家 在 广州 这边 这个 流量 应该 用 多少 停费 的 我 想 问问 有没有 什么 套餐 能 便宜 点 还有 没有 我 听 他们 说 是不是 有 一种 无线 的 流量 有没有
