一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下   请问 好好 静安区 金 山路   十七号 省军区 第六 感觉 吗 稍等一下 七
您好 很 高兴 您 服务   你好 问 一下 那个 三十八 元 那个 五百 兆 流量 的 套餐 现在 有没有 什么 升级 好像 是 天生 升级 是 剩 了 多少   现在 升级 套餐 的话 可以 办理 的 是 五十八 元 的 三个 g 的 流量 打电话 有 四百 分钟   半个 g 剩下 就 根本 用不完 了 不是 不是 有 不是 在 三十八 元 天天 像 三十八 套餐 一点 五 g 流量 这个 是 促销 活动
您好 请 讲   我 不 知道 啊 这个 套 就是 这种 手机 套餐 你们 现在 最 便宜 的 是 什么   之前 有 包含 流量 最低 十八块 钱 一百 分钟 一 百兆 流量   我 不是 没 办法 流量
服务   喂 你好 嗯 那 您 说   呃 我 我 想 咨询 一下 最近 流量 什么 套 那个 流量 的 比较 优惠 的   二十 呢 流量 比较 优惠 的话 我们 现在 目前 有 那种 正常 流量 套餐 有 三十元 的话 一个 g 的 流量 包 今天 开通 按 天数 折算
嗯 您好 请 讲   喂 你好 我 这 是 我 这个 卡是 那个 四七 七十九 块钱 七十九 元 套餐 呢 它 那个 流量 都 是 省内 才 才能 可以 用 的 是不是 啊   嗯 对 没错   噢 我 我 一直 在 广州 这边 工作 的 事儿 是
您好 高兴 您 服务 呃 这 样子 的 我 想 了解 一下 一百三十八 的 套餐 有 这个 吧   有 啊   可以 办理 宽带 吧 是 有 赠送 宽带 吧   一百三十八 没有 赠送 宽带
嗯 您好 请 讲   那 我 这边 我 这个 流量 包   已经 大概 需要 多少 兆 的 人 告诉 我 吗   有 多少 多一点 的
您好 请问 需要 什么 帮助 您好 请问 需要 什么 帮助   诶 你好 麻烦 你 帮 我 查询 一下 看看 我 这张 现在 是 幺 三八 的 那个 流量 是 多少   在 本地 不 限量 国内 通用 的 一个 g   噢 本地 是 不 限量 的 对 国内 一个 g 包括 包括 那个 视频 什么 都 没 见谅 了 噢
您好 有 什么 可以 帮 您 请 说   哎 你好 请问 是 这 样子 的 我 的 手机 昨天 有 收到 移动 的 一个 短信 噢 说 什么 什么 星级 身份 原因   呃 这个 是 什么 意思 啊 我 我 跟 您 说 一下 它 这个 是 需要 呃 星级 是 是 呃 您 是 四星级 身份 噢 我们 有 最高 五星级 噢 您 四星级 因为 呃 我 您 消费 比较 高 呃 然后 就是 这个 信息 主要 是 可以 欠费 时间 的 可以 欠 多久 还有 欠费 额度 可以 欠费 可以 欠 多久 那种 信用度   噢 没有 什么 其他 的 意思 还有
你好   哎能 不能 帮 我 看 一下 这边 有 流量 优惠 嘛 给 我 开通 流量 啊   帮 您 看到 这边 有 参加 了 一个 六十元 六 g 的 流量 活动 那 这个 要用 完 了 还 没有 啊 还 剩下 三十五 兆 您 这边 把 它 用 完 之后 可以 再办 一次   还 可以 办 一次
您好 很 高兴 为您服务   诶 您好 我 想 请问 一下 我们 这边 有没有 什么 一种 业务 是 可以 说 防止 别人 恶意 用 我 的 那个 手机号码 去 注册 就 在 什么 乱七八糟 的 东西 这 怎么 怎么 去 那个   这 没 办法 这个 现在 注册 它 都 会发 一个 验证码 给 您 嘛 然后 获取 验证码 才 有 啊   是 啊 就是 一直 不断 的 呃 一起 帮 我 注册 然后 不算 的 有 收到 这种 验证码 那 有没有 办法 说 给 我 这种 先先 暂停 关闭 掉
你好 请 说   行 哎 你好 我 想 问 一下 现在 三十 八块钱 的 套餐 它 的 免费 是 三百 分钟 一百 分钟   三十八 吗 三十八 新 新版 的 那种 它 通话 是 国内 一百 本地 两 百合 起来 有 三百 分钟   噢 那 它 我 觉得 我 这个 我 是 原来 用 的 时候 它 只有 一百 分钟 啊
您好 很 高兴 为您服务   喂 你好 有 什么 可以 帮 您 你 这 有 什么 流量 加油 包   呃 其实 您 用 的 很多 啊 我 建议您 的话 有 一个 流量 包挺 好 的 六十块 钱 有 六 g 流量 可以 用 半年 噢   不要 那个 太 多
您好 您 说   噢 那个 客 现在 就是 有 有没有 什么 其他 的 流量 套餐   最 划算 的 是 一个 六十块 钱 六 g 流量 可以 再办 可以 在 一百八十 天 之内 都 可以 用   六十块 钱 然后 六 g 对 我 用 全国 接 那 还有 没有 其他 的
您好 请 说 您好   哎 您好 帮 我查 一下 有 什么 上网 呃 流量 套餐 吗   噢 您 在 目前 套餐 的话 是 三十八 元 的 我 建议您 可以 改成 五十八 的 套餐 下个月 生效   呃 不用 了 我 已经 改了 十八元 的 就是 呃 有没有 其他 的 这种 流量 啊
你好 请 说   喂 请问 一下 有 什么 这个 流量 都 有 国内 的 还有 那个 省内 的   您 现在 套餐 里面 的 流量 是 五百 兆 全国 的 省内 的话 那个 两个 g 赠送 的 这个 只能 在 福建省 内用   呃 在 福建省 内 就 可以 用 了 对 不 对 对 对 呃 除了 那个 省内 就 不能 用 了 是
您好 请 说   呃 你好 我 想 问 一下 我订 的 那个 八块钱 的 那个 套餐 有没有 包括 来电显示 费 啊   呃 有 啊 有 包括 呀   已经 包括 了 还有 那个 我 想 问 一下 那个 我 的 那个 就是 九月份 的 消费 的话 有 一个 移动 数据 套餐 费 二十元 是 什么 东西 啊
您好 请 讲   你好 我 想 问 一下 有 什么 那个 优惠 的 那个 流量 套餐   因为 流量 现在 有 一个 六十块 钱 六个 g 的 半年 包 就是 一百八十 天 之内 使用 有效 这个 比较 划算   六十元 六个 g
您好 请 讲   喂 你好   我 跟 你   问 一下 就是说 我们 是 一直 半年 到 幺 八八 的 套餐 了
您好 请 讲   喂 你好 请问 一下 我 这个 家校 互联 是不是 那个 校 讯通 啊   对 呀   我 都 取消 了 怎么 他 他 都 没 取消 这个 月 啊
你好 请 讲   诶 你好 问 一下 就 现在 有 什么 流量 包   呃 您 要 开 流量 包是 吗 我们 有个 流量 噢 六十块 六个 g 的 流量   是 全国 的 吗
为 您 您好 很 高兴 为您服务   诶 你好 我 问 一下 我 那个 五十 八块钱 五十 八块钱 套餐 里面 的 流量 是 多少   我 帮 您 查 一下   哎 好 嘞 好 嘞 谢谢 知道 这个 取消 的 就 不要 用 那个 还 还
您好 高兴 为您服务   呃 您好 我 问 一下 现在 那个 套餐 里面 有个 三十八 元 套餐 说 呃 升档 可可 办理 什么 一一 g 的 跟 多少 那 那个 是 怎么回事 啊   就 下个 新飞 享 三十八 套餐 是 一个 三百 分钟 本地 拨打 国内 电话 跟 一点 五个 g 省内 流量 的 这种   噢 就是 两个 g 的 省内 流量 每个 月 吗
您好 很 高兴 为您服务   啊 哎 你好 我 想 问 一下 你 你们 老 用户 办理 的 狗屁 流量   有 啊 一百三十八 现在 确实 不是 流量 老 用户 也 可以 办理 啊   一百三十八 的话 是 有 包括 什么 之类 的
您好 请 讲   对 哎 我 刚才 查 了 一下 你 我 那个 流量 是 包 多少   一百五十 八 这个 嘛 还是 七十 元 的   我 是 话费 是 一百五十 八号 还有 七十 元 是 什么
啊 喂 你好 你好 呃 现在 有 什么 有 什么 套餐 啊 我 现在 用 的 套餐 是 四十八 的 套餐 里面 是 只有 三百 兆 流量 是 吗   嗯 没有 您 四十八 的话 是 本身 套餐 里面 是 三百 兆 没错 然后 但是 您 这个 月 是 有 另外 或者 哪些 省内 流量 有 另外 赠送 的 一些 流量 对 如果 是 单单 套餐 来说 是 只有 三百 兆   噢 我 知道 呃 然后 现在 有 什么 什么 套餐 啊   呃 先生 如果说 您 要 流量 在 多一些 的话 有 呃 五十八 元 的 那种 有 三个 g 的 流量 五百 兆 全国 的 再加 十二点 五 g 省内 流量 这个 是 五十八 的 然后 四百 分钟 一百 分钟 通 国内 通话 还有 三百 分钟 本地 打 国内 通话
您好 请 说   诶 你好 我 请问 一下 我 这个 是 专门 用 流量 量 的 那个 卡 一天 不是 一个 g 的 呀   信   我 这个 最近 怎么 怎么 天天 好像 都 流量 都 要 超 了 要 超量 好像 都 没有 怎么 用 流量 怎么 超 了 会 超 了 游戏 啊 一个 g 不是 啊
您好 您 说   你好 有没有 什么 流量 包是 本月 本月 现在 马上 要 使用 的   呃 本月 要用 的 流量 包是 吗   对 对 对
您好 很 高兴 服务   喂 你好 问 一下 噢 那 你 你们 你们 从 移动 刚 给我发 那个 信息 那个 幺 三九 邮箱 是 什么 意思 呢   因为 我们 手机 上 都 是 有 这个 手机 的 邮箱 幺 三九 邮箱 它 有 一些 那个 一些 信息 会 默认 发送到 幺 三九 邮箱 那个 话费 账单 吗 它 会 默认 发送到 幺 三九 邮箱 的 如果 您 不 需要 这个 账单 发送到 幺 三九 邮箱 的话 那 我们 这个 可以 帮 您 把 这个 发送 邮箱 的 这个 信息 给 它 取消 掉   噢
诶 您好 很 高兴 您 服务   我 想 问 一下 就是 那个 那个 呃 一个 g 是 一千 二十四 兆 还是 一 千兆 啊   一个 g 的 一千零二十 四兆 噢 那 没 问题 了 噢 好 谢谢 啊 好 吧 行 不 客气 没事 的 啊 再见 哈 嗯
您好 很 高兴 为您服务   诶 您好 我 想 问 一下 我 这 手机 的 套餐 现在 就是说 那个 流量 是 多少 一个月   七百 兆   是 七百 兆 是 吗 然后 那个 通话 呢
您好 请 说   喂 你好 诶 我 我们 流量 了 怎么办 能 不能 买 的 流量 啊   呃 流量 可以 啊 您 大概 需要 多少 兆 流量 呢   得 比较 优惠 的 什么 流量 可以 没 了
很 高兴 为您服务 诶 你好 我 问 一下 这个 套餐 我 呃 我 就是说 想办 再 一点 的 套餐 吗   呃 宽带 一点 的 三十八 上去 了 有 五十八 的 五十八 是 四百 分钟 加上 三个 g 的 流量   哎 喂 诶 不是 有 一个 那个 八十八 的 那个 那种 套餐   三十八 有 三十八 一千二百 分钟 加五 g 的 流量
有 分为 您   您好 请 说   哎 你好 问 一下 呃 移动 公司 这 这边 是 那种 一次性 的 那个 呃 就是 当 一个月 的 那个 呃 流量 套餐 支持   您 是 说 只要 这个 月 的 当月 流量 吗
嗯 您好 请 讲   哦 就是 我 想 问 一下 你 现在 那个 八十八 的 套餐 是 这 是 怎么 分钟 数 多少 流量 多少 啊   稍 等 这边 帮 您 看 一下 什么   噢 您好
您好 请 讲   喂 你好 我 想 咨询 一下 就是 移动 套餐 里面 有个 咪 咕 特级 会员 它 是 什么 东西 啊   咪咕 特级 会员 是 一个 彩铃 的 这个 他 现在 是 我们 公司 这边 赠送给 您 的 然后 活动 的话 是 到 十二月份 到期 如果 您 不 需要的话 等 您 到 十一月份 的 时候 来电 取消 就 可以 十一月份 的 时候 取消   噢 你 说 它 是 赠送 的 吗
您好 请 说   诶 我 想 帮 我 另外 一个 号码 查 一下 我 的 套餐 是 什么 内容   可以 的 业务 密码 知道 吗 女士   知道
您好 请 讲   你好   你好   我 问 一下 你 那个 我 上次 那个 办 的 那个 套餐 不是 说 什么 九五 最低 消费 九十元 那个 什么 套餐 啊 那个
呃 您好 什么 帮到 您   哎 你好 我 想 问 一下 现在 有 什么 那个 流量 费 优惠 的   您 的 卡 都 在 哪儿 用 啊 是 在 泉州   我 在 不是 我 我 是 没有 在 泉州
您好 请问 您 是 要 新装 宽带 吗   噢 我 想 咨询 一下 宽带 你们 这边 宽带 是 什么 套餐 有没有 什么 套餐 呢   宽带 的 套餐 是 这 样子 我们 现在 是 有 办 一个 指定 的 和 家庭 七十九 的 套餐 那 我们 活动 的 合约 时间 是 两年 两年 期间 之内 的话 是 有 免费 赠送 五十 兆 的 宽带 以及 互联网 电视 服务 这 样子 的 套餐   诶 那 如果 安装 网 的话 它 一年 是 多少 呢
您好 请 说   诶 喂 您好 呃 我 想 问 一下 就是 我 那个 五十 套餐 里面 就是 有 自带 一个 来电 来电 提醒 啊   请 稍等一下   噢
诶 请 讲   哎   诶 您好 请问 什么 可以 帮到 您   哎 我 这个 这个 流量 是 多少 这个 套餐 啊
您好 请 讲 你好   诶 你好 有 什么 可以 帮 您 呃 就 那个 套餐 我 原来 套餐 这种 如果说 流量 流量 多一点 分钟 数少 一点 是 像 类似 的 还有 哪 一种 套餐   您 这个 幺 五八 上网 的 本身 就是 骗 流量 多 的   我 是 那个 两 g 是 吧
你好   你好 诶 我 这个 手机卡 就是 是 什么 流量 卡是 吧 我 这个 套餐 能换 一下 吗   想换 什么样 的   就是说 变更 其他 的 套餐 吗
您好 请 讲   哎 你好 有什 麽 有 什么 现在 有 什么 套餐 吗 就是 流量 套餐 全网 全 全国 通 的 那种   早 一点 就 十块 一 百兆 多 的话 我们 有 三十块 一个 g 五十块 两个 g 那种 流量 包是 全国 通用 的   没有 我要 的 是 那种 套餐
您好 请 讲   呃 喂 你好 我 想 问 一下 你们 那个 八十八 的 套餐 我要 去 上个月 跟 我 说 是 送 一千两百 分钟 的话 啊 呃 那个 分钟 数 吗   对 啊 一千两百 分钟 三百 分钟 国内 通话 九百 分钟 在 本地 打 国内 嘛 那 您 目前 这边 分钟 用 了 还是 一千   噢 就 九百 分钟 是 什么 省内 的 是 吗
喂 你好 什么 帮到 您   喂 您好 我 想 问 一下 刚刚 一个 什么 电信 的 短信 发过来 他 说 他 他 说 那个 一个 套餐 是 那个 八十八 元有 一千多 分钟 的 通话费 还有 一个 g 的 流量 是 吗   恩对 有 叫 新飞 享 八八 套餐   噢 噢 那 那 那 那 那 它 就是 它 下个月 会 帮 我 直接 直接 今天 没
嗯 您好 请 讲   哎 你好 我 想 请问 一下 就是 你 这边 有 新 的 套餐 就是 五八 然后 三 g 流量 是 吗   噢 游戏 飞享 五十八 的   啊 对 我 要 改 这个 套餐
嗯 三十八 问正 现在 是不是 有个 那个 三十八 套餐 的 现在 就 办理 了 我查 三百 分钟 流量 啊 三百 分钟 通话 一点 五 g 的 那个 套餐 呢   这个 是 我们 新飞 享 三十八 现在 有 这个 套餐 有 的   有 啊 恩 对 那 我 这个 怎么 这么 差劲 啊   新飞 享 三十八 它 是 针对 新 入网 的 或者 是 这个 本身 套餐 低于 这个 套餐 才能 改 您 目前 已经 是 八十八 改不了 这个 三十八 套餐 的
您好 请 说 嗯   你好   您好 请 说   嗯 知道 我 今天 要 去 香港 喂 你好 呃 坐车 再 两天 的 时间 因为 明天 晚上 就 换 那 有 什么 套餐 可以 使用 了
您好 请 讲   喂 你好 我 想 问 我 想 帮 我 看 你 看 一下 有没有 什么 流量 就是 我 现在 想开 那个 流量 再开 一点   嗯 现在 开通 的话 只有 加油 包 啊 十块钱 一 百兆 还有 一个 就是 六十块 钱 六个 g 用 半年 的 只有 这 两个 可以 开 了   噢 那 你 帮 我 开 十块钱 的 那个 吧
嗯 您好 请 说   肯定 地方 出来   嗯 您好   呃 请问 流量 不够 买 流量 买 哪 一种 的 这些 多少
您好 请问 什么 帮 您   我 想 问 一下 这 全球通 的 套餐 都 有 哪 哪几种 啊   啊 比较 多种 您 如果 是 想要 了解 的话 可以 去 下载 一个 我们 幺 零零 八六 客户端 我 想 你 给 我 便宜 的   那种 是 多少
呃 您好 请 讲   喂 我 想 问 一下 那个 咨询 高清 通话 那个 是 什么   它 这个 高清 语音 通话 的 功能 就是 日子 比如说 您 跟 我 正在 通话 过程 当中 那 您 手机 也 可以 正常 上网   噢 会 不会 休息
您好 高兴 为您服务   哎 你好 是 这 样子 我 想 说 我 现在 是 三 十八块 套餐 现在 还有 什么 流量 比较 多分钟 数 比较 多 的 套餐 吗   其实 像 您 这样的话 目前 如果说 比较 多 的 建议您 的话 可以 改成 a 一下 您 下个月 改 那个 新飞 享 三十八 套餐 就 比较 合算 了   嗯 那个 是 多少
