一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   请问 好好 静安区 金 山路   睡觉 了 对   过 那个 没有
您好 您 说   呃 本月 要用 的 流量 包是 吗   好 的 您 稍等一下 我 帮 您 看 一下 哈   呃 您好
您好 很 高兴 服务   因为 我们 手机 上 都 是 有 这个 手机 的 邮箱 幺 三九 邮箱 它 有 一些 那个 一些 信息 会 默认 发送到 幺 三九 邮箱 那个 话费 账单 吗 它 会 默认 发送到 幺 三九 邮箱 的 如果 您 不 需要 这个 账单 发送到 幺 三九 邮箱 的话 那 我们 这个 可以 帮 您 把 这个 发送 邮箱 的 这个 信息 给 它 取消 掉   那 这个 这个 短信 也 没关系 如果 您 不 想要 帮 您 取消 掉 那 可以 麻烦 您 输 一下 这个 服务 密码 我 可以 帮 您 把 这个 发送 邮箱 的 这个 那个 给 它 取消 掉   邮箱 是 有 啊 那 我 帮 您 把 邮箱 那个 取消 掉 吧
诶 您好 很 高兴 您 服务   一个 g 的 一千零二十 四兆 噢 那 没 问题 了 噢 好 谢谢 啊 好 吧 行 不 客气 没事 的 啊 再见 哈 嗯
您好 很 高兴 为您服务   七百 兆   通话 的话 是 两百 二十分钟   还是 一百二十八
您好 请 说   呃 流量 可以 啊 您 大概 需要 多少 兆 流量 呢   现在 的话 有 一个 六十块 钱 六个 g 的   嗯 其他 的话 就是 十块 一 百兆 加油 包 还有 三十块 五百 兆 的 这种 可选包 按天 折算 的
呃 宽带 一点 的 三十八 上去 了 有 五十八 的 五十八 是 四百 分钟 加上 三个 g 的 流量   三十八 有 三十八 一千二百 分钟 加五 g 的 流量   一千二百 分钟   流量 的 有 五个 g 啊
您好 请 说   您 是 说 只要 这个 月 的 当月 流量 吗   当月 流量 您 要 用 多少 兆 先生 啊 嗯 不好意思   嗯 如果 是 额外 开通 的 它 有 十元 一 百兆 的 加油 包 或者 是 六十元 六 g 的 半年 流量 包 或者 可以 折算 一些 流量 您 跟 我 说 一个 大概 您 要 用 多少 流量 可以
嗯 您好 请 讲   稍 等 这边 帮 您 看 一下 什么   使用 八十八 套餐 它 这边 是 两百 二十分钟 通话 七百 兆 的 流量   嗯 是 的
您好 请 讲   咪咕 特级 会员 是 一个 彩铃 的 这个 他 现在 是 我们 公司 这边 赠送给 您 的 然后 活动 的话 是 到 十二月份 到期 如果 您 不 需要的话 等 您 到 十一月份 的 时候 来电 取消 就 可以 十一月份 的 时候 取消   对 现在 的 费用 六块钱 的 钱 我们 公司 帮 您 付 不用 您 自己 付 赠送给 您 的   它 现在 是 我们 公司 帮 您 付 这个 钱 没有 您 自己 付 啊
您好 请 说   可以 的 业务 密码 知道 吗 女士   好 的 号码 您 报 一下   那 您 密码 输入 一下 按井 号键 结束 你好 密码 不 正确
您好 请 讲   你好   稍等一下 帮 您 查询   嗯 你 有 办 下个月 有办 一个 购机 的 活动 它 是 一个月 最低 消费 九十
呃 您好 什么 帮到 您   您 的 卡 都 在 哪儿 用 啊 是 在 泉州   ###############################################################################################################################################################################################################################################################
您好 请问 您 是 要 新装 宽带 吗   宽带 的 套餐 是 这 样子 我们 现在 是 有 办 一个 指定 的 和 家庭 七十九 的 套餐 那 我们 活动 的 合约 时间 是 两年 两年 期间 之内 的话 是 有 免费 赠送 五十 兆 的 宽带 以及 互联网 电视 服务 这 样子 的 套餐   一年 你 单独 办理 包年 没有 优惠 五十 兆 的 宽带 一个月 六 一个月 八十一 年 是 要 九百 六   没有 了
您好 请 说   请 稍等一下   哎   嗯 好 女士 感谢 耐心 等待 五零 套餐 包 的 是 来电显示 啊 来电 提醒 是 另外 的
诶 请 讲   诶 您好 请问 什么 可以 帮到 您   嗯 就 账单 的话 目前 基本 套餐 五十八 里面 有 三 g 的 流量 在 福建 都 能 用 出 了 福建 就 只有 五百 兆   嗯 是 的 省内 三 g 都 能 用 手机 三 g 是 二点五 g 省内 加 五百 兆 的 国内 总共 三 g 啊
您好 请 讲 你好   您 这个 幺 五八 上网 的 本身 就是 骗 流量 多 的   啊 对 对   我
你好   想换 什么样 的   可以 呀 您 想要 换 大计 什么样 类型 的 我 帮 您 推荐 一个   开始 用 的 他 手机 有 需要 用到 定位 吗
您好 请 讲   早 一点 就 十块 一 百兆 多 的话 我们 有 三十块 一个 g 五十块 两个 g 那种 流量 包是 全国 通用 的   那 就 帮 您 八块 的 基本 套餐 想 改掉 比如说 改成 二十八 它 有 三百 兆 三十八 有 五百 兆 都 是 全国 通用 的 流量   只是 您 如果 需要 多 的 我们 只能 建议您 额外 开个 流量 包
您好 请 讲   对 啊 一千两百 分钟 三百 分钟 国内 通话 九百 分钟 在 本地 打 国内 嘛 那 您 目前 这边 分钟 用 了 还是 一千   九百 分钟 是 泉州 本地 打 国内 电话 三百 分钟 可以 全国 用 那 也就是说 如果 您 都 在 泉州 本地 这 一千两百 分钟 都 可以 打电话   嗯 那 您 另外 还有 三百 分钟 国内 通用 了 九百 分钟 是 本地 打 国内 的 这些 分钟 都 都 可以 用 的 您 放心 的 噢
喂 你好 什么 帮到 您   恩对 有 叫 新飞 享 八八 套餐   要 看 您 有没有 同意 了 如果 您 要 同意 变更 他们 会 帮 您 转转 成功 下个月 生效 的   您 有 同意 那 您 要 记得 把 您 自己 那个 七十 元 流量 啊 把 这个 给 取消 掉 要不然 您 下个月 重复 收 那个 钱 不划算 了 七十 元 流量 还要 不要 了
嗯 您好 请 讲   噢 游戏 飞享 五十八 的   呃 目前 的话 因为 新飞 享 套餐 的话 它 是 针对 部分 优 这个 客户 然后 办理 的 它 一般 是 属于 低于 五十八 元 套餐 进行 变更 啊 您 现在 八十八 才 改不了   您 不要 的话 被 别人 现在 可能 是 低于 五十八 元 的 套餐
这个 是 我们 新飞 享 三十八 现在 有 这个 套餐 有 的   新飞 享 三十八 它 是 针对 新 入网 的 或者 是 这个 本身 套餐 低于 这个 套餐 才能 改 您 目前 已经 是 八十八 改不了 这个 三十八 套餐 的   对 或者 也 可以 代办 代办 提供 双方 身份证 原件 跟 密码 到 营业厅 操作
您好 请 说 嗯   您好 请 说   如果 您 只 去 两天 的话 不用 办 任何 业务 直接 用 就 可以 了   对 因为 它 优惠 包 最少 是 三天 起 那 您 只 需 两天 没有 必要 开 了
您好 请 讲   嗯 现在 开通 的话 只有 加油 包 啊 十块钱 一 百兆 还有 一个 就是 六十块 钱 六个 g 用 半年 的 只有 这 两个 可以 开 了   恩好 的 那 这 也 帮 您 开通 立即 生效 下个月 自动 取消 好 吗   嗯 好 的 不 客气 帮 您 开好 了 还有 什么 可以 帮 您 的 吗
嗯 您好 请 说   嗯 您好   呃 要 看 您 买 多少 的 都 有 比如说 十块 一 百兆 三十块 一 g 五十块 两 g 或者 更 高 的 都 有   一 g
您好 请问 什么 帮 您   啊 比较 多种 您 如果 是 想要 了解 的话 可以 去 下载 一个 我们 幺 零零 八六 客户端 我 想 你 给 我 便宜 的   呃 目前 的话 是 我们 帮 您 改 了 一个月 十八块 钱   如果 要 改 也 是 要 等到 今年 十二月份 的 时候 申请 明年 一月份 才能 生效 原来 您 有 个 八十八 的 一个 保底 的 一个 费用 吗
呃 您好 请 讲   它 这个 高清 语音 通话 的 功能 就是 日子 比如说 您 跟 我 正在 通话 过程 当中 那 您 手机 也 可以 正常 上网   这个 只有 一个 基础 功能 不 收费 的 免费 的   嗯 对 没错
您好 高兴 为您服务   其实 像 您 这样的话 目前 如果说 比较 多 的 建议您 的话 可以 改成 a 一下 您 下个月 改 那个 新飞 享 三十八 套餐 就 比较 合算 了   它 是 国内 一百 分钟 本地 的话 是 两百 分钟 然后 国内 流量 一 百兆 省内 流量 的话 是 一点 四 g   对 有 改成 新 的 套餐 就 比较 划算 了
您好 请 说   有 赠送 帮 您 看 一下 恩 那 您 现在 还 剩下 三点 五 g 的 流量 建议您 先用 的 帮助 完 以后 到时候 可以 再 重新 订   嗯 那 您 本身 已经 办理 了 五十块 的 流量 包了   对 如果 那个 六十块 六 g 的话 要 麻烦 用 完 以后 才能 重新 办
您好 请 讲   流量 的话 比如说 三十元 一个 g 五十块 两个 g 等等 都 可以 的   那 如果 您 有 需要 我 这边 直接 帮 您 办理 就行了 流量 套餐 是 按天 折算 一次性 扣 的   比如说 三十块 一个 g 五十块 两个 g 七十块 三个 g 等等 都 有
您好 你 说   嗯 现在 您 这款 是 新 的 八十八 套餐 人 如果 在 福建省 内用 的话 是 五个 g 流量 然后 的话 是 全国 打 全国 电话 是 一千两百 分钟   没有 无限 流量 的话 是 我们 目前 退款 的话 是 一百三十八 套餐 本地 流量 不 限量 但是 总流量 达到 三十几 的 时候 上网 速度 变慢 你 有没有 可能 是不是 卖卡 的 时候 他 推广 的 是 一百三十八 套餐 然后 赎回 说 每 一年 十二个 月 是 每个 月 还 您 五十块   八十八
吧 嗯 您好 请 讲   您 现在 我 看 一下 您 要加 流量 是 吗   那 您 现在 不 这 样子 办 一个 活动 的 就 说 换 一次 六十块 钱 买 六 g 流量 六 g 流量 在 半年 的 一百八十 天 内 使用 有效 这个 是 目前 最 划算 的   对
您好 很 高兴 为您服务 哎 我 那个   稍 等 我 看 一下 啊 套餐 包月 的 哎 谢谢您   您 这个 是 十八元 套餐 的 斗地主 包月 您 都 没有 看 一下 没有   就 一个
您好 请 讲   你好   要 使用 高清 语音 通话 就是 您 手机 要 支持 四 g 其他 功能 这四 g 但 通话 的 情况 下才 可以 用   对 您 现在 手 当地 有 四 g 网络 吗 您 手机 的 不是 高清 语音 功能 吗 这 四 g 网络 下 您 高清 语音 功能 是 开启 的 状态 下 就 可以 享受 到 这个 免费 分钟 数
您好 请 说   几十块 钱 一个 g 我们 都 是 有 一个 十块钱 一个 g 办 半年 的 也 就是 六十块 六个 g 半年 有效 的   比如 你 现在 开 就 从 现在 生效 什么 时候 开 就 什么 时候 生效   嗯 那 那 我 马上 去 帮 您 开 从 今天 开始 算 一百八十 天 也 就 半年 有效 到 了 自动 关闭 或者 用 完 也 就 自动 取消 的
哎 您好 请 说   嗯 我 看 一下 啊 嗯 那 您 这边 还 需要 流量 吗   恩好 的 有 一种 飞享 八 套餐 包含 的 是 三十分钟 的 全国 打 全国 分钟 数 和 来电显示 那 您 这边 这个 需要 吗   八块钱
您好 很 高兴 为您服务   那 流量 又 便宜 又 多 的 是 吧   三十元 一个 g   对
您好 很 高兴 为您服务   手机 流量 是不是 使用 嗯 嗯 呃 您 要查 什么 没有 听清 你 说 的   好 帮 您 查询 一下 帮 您 查询 流量 已经 用 完 了   嗯 流量 包 的话 因为 现在 可以 办理 的 就 加油 包 十块 一 百兆 或者 您 看 一下 办理 我们 的 一个 流量 活动 六十块 六 g 的 流量 包 半年 都 可以 用 半年 后 自动 取消
您好 请 讲   什么 卡   就 一天 一块钱 五百 兆 的 对 吧   不 叫 日 租卡 了
您好 请 说   大概 要 多少 兆 流量 三个 g 的 号码   噢 那 就 三十八 的 吧 三十八 套餐 它 是 一千五百 兆 就是 一点 五个 g 一 百兆 是 全国 的 一千四百 兆 是 省内 的 一共 是 一点 五个 g 然后 打电话 是 三百 分钟 一百 分钟 是 全国 用 两百 分钟 是 本地 打 国内   本地 打 的话 就 三百 分钟 都 能 用
您好 请 讲   呃 请稍等 帮 您 看 一下 本 机 的话 您 这边 噢 就是 分钟 数 呢 是 一千两百 分钟 然后 呢 流量 是 国内 打 国内 的 分钟 数 流量 是 五个 g 的 省内 流量   呃 如果 去 外省 的话 打电话 那 就是 都 可以 用 那 跟 流量 方面 可能 要 另外 花钱 去 买 套餐 比如说 像 十块 一 百兆 啊 三十元 一 g 五十元 两 g 之类 的   呃 一百三十八 无限 流量 的话 您 它 是 本地 上网 不 限量 的 如果说 您 那个 去 外省 的话 呢 它 只能 用 其中 里面 的 一个 g 的 噢 您 都 是 在 外省 用 还是 本地 用
您好 请 说   就 等于 您 套餐 有 更换 的 意思 就是 您 这 张卡 本来 是 三十八 的 一 五版 就 一百 分钟 一 百兆 流量 比如说 下个月 那个 三十八 也 是 一样 的 钱 也 是 三 十八块 但是 下个月 那个 分钟 数变 多 了 变成 有 三百 分钟 流量 会 变成 有 一点 五 g   那 一千四百多 兆 一百 是 一千五百多 兆 的 流量 你 要 都 是 在 福建省 内 都 能 用 的   厦门 银行 会 说 您 的 省内 流量 有 一千四百 三十六 也 就是 一千四百 三十六 兆 一百 就 一千五百多 兆 你 要是 都 是 在 福建省 内 全部 都 能 用 的
嗯 嗯 嗯 嗯 您好 请 讲   十块钱 一 百兆   我 看 一下 噢 呃 它 是 十块钱 一 百兆 啊   那 如果 觉得 噢 然后 我 帮 您 看 了 一下 您 这边 是 有 办理 这个 流量 安心 包 流量 安心 包 的话 就 您 套餐 里面 流量 都 用 完 之后 超出 了 它 就是 十块钱 一 百兆 这 样子 累积 收费 啊 那 您 可以 不用 办理 了 呀
哎 您好 请 讲   两元 一 g   您 在 哪里 看到 的 呀   您 稍 等 你好 女士 它 这个 是 一元 一 g 的 但是 它 只 可以 从 周五 晚上 到 周六 周六 才 有 的
您好 很 高兴 您 服务   对 啊 您 已经 办理 了 下个月 一号 生效   呃 再 改回来 是 吗 可以 啊   你 之前 的 那个 是 五折 秒杀 吗 那 改回来 的话 就 没有 五十秒 杀 就是 八十八 了
您好 请 讲   目前 您 套餐 流量 是 两个 g 的 然后 您 这边 的话 额外 又 送 了 一个 一 百兆 但是 您 下个月 的话 改了 我们 新飞 享 的 一个 八十八 套餐 流量 加 起来 如果 都 在 福建省 的话 总共 是 有 五个 g 下个月 的 套餐 五个 g   对 是   因为 流量 的话 超出 流量 是 看 您 怎么 使用 的 互动 图片 不同 网页 它 将 产生 的 流量 是 不 一样 的 还有 您 手机 您 不要 再 去 营业厅 搁 啊 或者 下载 呀 等等
您好 很 高兴 为您服务 喂 你好 诶 先生 您好 诶 我 我 想 问 一下 现在 还有 没有   呃 有 啊 多少 钱 的 就是 要 相 什么 时候 幺 三八 幺 三 您 现在 用 的 这种   幺 三八 那种 您 是 说 那个 福州 本地 无限 流量 那个 对 不 对   有 那个 套餐
您好 请 讲   您好 请 说   对   嗯 另外 收费 就 超过 一 g 之后 如果 当天 在 上网 的话 它 就是 另外 收一兆 两毛 九
您好 高兴 为您服务 你好 诶   比如说 哪些 收费 的 业务 是 吧   对 有 个 三十 流量 包是 要 取消 掉 吗 先生   他 帮 您 做 个 登记 下个月 就 没有 然后 现在 流量 不 结转 给 您 返还 了 可以 了
您好 请 讲   您好 请 讲   好 稍 等   您 要 现在 要 再 开通 流量 是 吗 那 目前 有个 六十块 六个 g 一百八十 天 内 可以 用 的
好 诶 您好 很 高兴 您 服务   对 啊 三十八 元 的 那个 通话时间 是 没有 三百 分钟 呃 有 三百 分钟 它 是 那个 叫 新飞 享 三十八 的 流量 五百 兆 要 改 吗   对 有   呢
