一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   请问 好好 静安区 金 山路
您好 很 高兴 为您服务   注意 下个 软件 这个 软件 叫 咪 咕 视频 咪咕 视频 进去 看 视频 可以 抵扣 的 就是 上海 本地 流量
来电 提醒 对 没有 啊 这个 功能 我 这个 开通 了 没有 开通 了   是不是 太久 啦 发给您 它 时间 有 他 什么 时候 给 您 打 的 因为 您 是 如果 出去 的话
为您服务   请 说
我 帮 您 现在 每个 月 返还 您 十三块 钱 您 手机 密码 知道 吗   那 您 名字 身份证 报 一下
嗯 嗯 车票 怎么 办理   流量 什么 套餐
流量 包吧   现在 是 哪个 国家
您好 很 高兴 为您服务   五十八 上网 套餐 五十八 那么 呃 四 g 飞享 套餐 要么 是 一百 分钟 通话 加 五百 兆 流量 打电话 把 你
您好 兴 为您服务 您好   恩对
您好 很 高兴 为您服务   装 宽带 您 什么 地方 装 呢
您好 很 高兴 为您服务   嗯 我 看 一下 啊 您 现在 套餐 呃 对 改到 了 下个月 就 改成 了 四 g 自选 套餐 选择 是 那个 三百 分钟 和 两 g 流量 的
唉   二零对 的 有 个 五块 钱 的 彩铃 记录
您好 很 高兴 服务   套餐 是 全球通 套餐 啊 自选 套餐 呢
对 吧 您好 很 高兴 为您服务   语音 包 那 你 要 打 几分钟 呢
你好 请 讲   八十 八块钱
很 高兴 为您服务   对 可以
您好 很 高兴 为您服务   噢 对 宽带 我们 就是 承诺 消费 送 宽带 活动 对 吧 短信
高兴 为您服务   噢 对 因为 这个 漫游 包 已经 停止 办理 的 先生
您好 很 高兴 为您服务   换 那个 流量 的 新 的 套餐 有没有 没有 显示 老 的 呀 十块钱 一 百兆 二十块 三百 兆 三十块 五百 兆 都 有 的
为您服务   您好 请 说
您好 很 高兴 为您服务   嗯 嗯 您 说
您好 很 高兴 为您服务   对 是 的
您好 很 高兴 为您服务   您 可以 选 一个 五十块 的 月租 流量 两个 g 打电话 两毛 一分钟
您好 很 高兴 为您服务   嗯 对 的 像 您 现在 是 呃 七十 元 两 g 吗 然后 另外 送 本地 流量 夜间 流量 下个月 噢 您 把 您 确实 没有 的 就 反正 就 您 现在 就是 两 g 的 全国 流量 现在 升级 一下 套餐 资费 不变 可以 有 三个 g 全国 流量 另外 再 送 您 三个 g 全国 流量 送到 明年 六月 底
唉 先生 你 说 我 再 跟 您 说   你 从 这个 月 的 一百块 钱 三个 g 换成 一百块 钱 五个 g 的 全国 通用 流量
为您服务   噢 那 是 一个 任 我 看 的 一个 视频 流量 包 抵扣 券
您好 很 高兴 为您服务   你好
正规 的   三个 g 开通 一个 是 三个 g 的 国内 流量 不是 一点半
您好 很 高兴 为您服务   您 是 一个 十块钱 的 四 g 随心 卡 还有 需要 其他
您 是 十八块 钱 的 飞享 套餐 打电话 是 一毛 九 一分钟 的 有 一 百兆 流量 全国 接听 免费   没有 打电话 都 一样 的 现在 都 全球通 套餐 呀 都 一样 的 国内 都 一个 价
很 高兴 为您服务   请 说
您好 很 高兴 为您服务   关
您好 很 高兴 为您服务   您 是 在 您 您 都 是 三十八 套餐 每个 月 都 是 啊 我 一直 都 是 三十八 的 是 吧 嗯 对 但是 他 只是 收 的话 其实 是 扣 了 十块钱 二十八 我们 这个 三十八 的话 到时候 应该 也 会 减免 的 您 到时候 看 一下 噢
您好 很 高兴 服务   你好
您好 很 高兴 服务   本月 用用 完
为您服务   就是 他 说 一百零八 对 吧 三百 分钟 一个 g 一百零八 这个 是 吗
您好 很 高兴 为您服务   呃 如果 要 不 买 变 套餐 那 只能 单方面 改 流量 包 的 你 现在 是 七十 元 两个 g 吗 上面 一档 就是 一百元 三个 g
您好 请 讲   你好
啊 这个 叫 是 哪个 手机号码 呀 嗯 嗯   先 您 要 设置 的话 我 看 一下 啊 幺 暂停 祝您 愉快 嗯 嗯 对 嗯 啊 八 哦 哦 好 的 哦 哦 嗯 嗯 嗯 嗯 嗯 嗯 哦 哦 嗯 嗯 嗯 嗯 嗯 嗯 嗯 嗯 嗯 昨天 恩 嗯 密码 的话 呢 也 是 嗯 嗯 嗯 嗯 噢 就是 您 手机 的 六位数 密码 您 试一下 登录 一下 行不行 如果 不行 的话 呢 上面 会 有 应该 是 有 忘记 密码 的
兴 为您服务   您 的 手机号 怎么 了
很 高兴 为您服务   必有 有 的 家庭计划
您好 很 高兴 为您服务   七月份 的 吗
您好 很 高兴 为您服务   您 这个 号码 我 看 是 十七号 的 时候 有 申请 办理 的 因为 这个 十九号 安装 的 当时 有 师傅 联系 过 上门 安装 了 吗
您好 很 高兴 为您服务   呃 这个 的话 就是 是 这 样子 如果 你 要 增加 的话 它 是 要 建议 你 的 手机 上面 的话 那个 套餐 背部 等于 说 你 七十块 钱 两个 g 要 建成 七十块 钱 三个 g 才 能够 用 就是说 然后 的话 再 送 你 三个 g 的 全国 通用 流量 送到 一 八年 的 六月份 结束
您好 很 高兴 服务   你好
您好 很 高兴 为您服务 好 扣掉   请 讲
您好 很 高兴 服务   一百零八 是 三百 分钟 通话 一个 g 的 流量 有 的
您好 很 高兴 为您服务   宽带 有 的
您好 很 高兴 为您服务   把 那个 早晚 高峰 流量 对 吧 你 要是 在 上海 用 的 十块钱 一个月 您 要 订 我 帮 您 订
您好 很 高兴 为您服务   二
您好 兴 为您服务 喂 你好 请 说   恩对
服务   先生
您好 很 高兴 为您服务   什么 四 g 讲 我 没 听懂 先生 不好意思
您好 很 高兴 服务   套餐 对 吧 您 套餐 是 五 十八块 一个月 套餐 五十八 一个月 里面 有 一百 分钟 通话 五百 兆 流量
您 服务   呃 我 想 办理 什么 时候
您好 很 高兴 为您服务   超出 打电话 是 一毛 九 一分钟 全国 接听 免费 另外 您 还 叠加 一个 流量 包 五十块 钱 一个 g 的
您好 很 高兴 为您服务   等 一下
您好 很 高兴 服务   您 现在 这 套餐 是 十八块 钱 套餐 那 如果 要是 换成 三十八 元 套餐 的话 就是 五百 兆 流量 打电话 一毛 九 一分钟 全国 接听 免费 然后 再 额外 赠送给 您 本地 呼叫 全国 一百 分钟 通话 赠送 到 二零一 八年 六月 底 结束
您好 兴 为您服务   你 说 这个 月 的 套餐 是 吗 可以 套餐 这个 套餐 这 不是 飞享 套餐 这个 月 套餐 下个月 是 自选 的 啊 这个 月 套餐 这 不是 飞享 套餐 也 不是 飞享 套餐
您好 很 高兴 为您服务   您 这个 套餐 是 十八块 钱 一个月 全球通 的 没有 漫游费
国   上海 移动 啊
为您服务   就是 国际漫游 的话 就 有效期 不 一样 而已 收费 标准 都 是 一样 的 有 长期 的 一百八十 天 和 三十天 三十天 的 三十天 嗯 帮 您 开通 一下 密码 知道 吗
呃 您好 很 高兴 为您服务   到 数据 呃 您 指 的 是 到 数据 什么 服务 热线
您好 很 高兴 为您服务   是 手机号码 报 一下 好 吗
您好 很 高兴 为您服务   流量 费 的话 一天 最 多 三十块 封顶 的
您好 很 高兴 为您服务   你好
您好 很 高兴 为您服务   感觉 短号 短信 个人 的话 就是 一个 基本 不 不 收费 的 线
您好 很 高兴 服务 您好 很 高兴 为您服务 您好 很 高兴 为您服务   好 那 首先 您 改 套餐 的话 都 是 下 月 一号 生效
您好 兴 为您服务   vip 呀
您好 高兴 为您服务   就是 您 现在 咨询 宽带 活动 比较 多 嘛 如果 您 要 改 宽带 的话 打 幺 零零 八六转 五号 键 就行了 只要 转 到 这边 来 了 五号 键 就是 直接 这个 宽带 人工 了
很 高兴 为您服务   嗯 流量 可以 的 您 是 要 流量 要 这个 月 临时 用 的 对 吧 那种
您好 兴 为您服务   那 您 手机 的 服务 密码 有 吗
您好 兴 您 服务 您好   目前 是 四 g 自选 套餐 您 这边 是 九十 八块钱 两百 二十分钟 通话 加 一个 g 流量
您好 很 高兴 为您服务   这个 月 的 这个 月 要 开始 消费 元 的 流量 套餐 三十元 五百 兆 不是 一 百兆 这样 一个 资费
喂   呃
您好 兴 为您服务   将 最 多 弄 大概 要 多少 兆 每个 月
您好 兴 为您服务 您好   三十块 钱 的话 现在 出发 的 国家 的 一个 流量 封顶 一个 限制
您好 很 高兴 为您服务   嗯 嗯
您好 很 高兴 为您服务   八十 八块钱 套餐 的话 是 包含 了 两百 二十分钟 七百 兆 流量
您好 很 高兴 为您服务   办 套餐 划算 一点
您好 很 高兴 为您服务 你好   幺 三四 七 二五 九六
您好 很 高兴 为您服务   嗯 嗯 好 的 您 现在 是 三十八 元 动感地带 上网 套餐 请问 要 改 多少 流量 多少 通话 呢
您好 很 高兴 为您服务   嗯 您 说
您好 很 高兴 服务   加 流量 对 吧 到 月底 的话 到 月底 的话 您 这边 您 说 先生
您好 很 高兴 为您服务   噢 先生 您 指 的 是 您 的 一个 流量 套餐 是 什么 什么
很 高兴 为您服务 那 就是 一百 返好 就是 看看 中 呃 您好 这边 听 不太清 您 说 什么 麻烦 您 调整 一下 好 吗 付 宽带 的 活动 宽带 是 吧 移动 宽带 对 吗   好 的 这 我 帮 您 转接 到 宽带 专席 您 详细 了解 一下 好 吗
呃 现在 套餐 的话 您 需要 什么 类型 的 就 说   呃 我 帮 您 看 一下 那个 两百 二十分钟 通话 七百 兆 流量 的 那 要么 的话 就是 比如说 八十 八块钱 三百 分钟 通话 五百 兆 流量
高兴 为您服务   好 的 先生 那 您 现在 怎么 更改 套餐 您 说
您好 很 高兴 为您服务   就是
您好 很 高兴 为您服务   呃 我 想 问 一下
很 高兴 为您服务   有 的 就 国内 手动 加拨 幺 七 九五 幺 零零 国家 代码 再 手机 呃 那个 费用 是 怎么 算 的 您 是 到 哪个 地方
很 高兴 为您服务   嗯 嗯
您好 兴 您 服务 您好   夜间 流量 这个 大概 是 两百 三十 八块钱
您好 很 高兴 五   嗯 嗯
您好 很 高兴 为您服务   呃 那 是 七十 八块钱 一个月 的 打电话 一毛 九 一分钟 流量 是 三个 g 再 送 三 g 总共 六个 g 送到 一 八年 的 六月 三十 号
要 身份证 的话   嗯 对
您好 很 高兴 为您服务   噢 那 您 这 手机 的 服务 密码 有 吗
您好 很 高兴 为您服务   你 可以 申请 一些 流量 的 那个 可选包
呃 您好 很 高兴 为您服务   噢 对 宽带 的话 我们 目前 就是 有 这种 手机 承诺 消费 八十八 元 以上 这种 相应 的 宽带 套餐 你 可以 把 地址 报 一下
您好 很 高兴 为您服务   您 需要 这个 月 联系 加一点 还是 什么
您好 很 高兴 为您服务   本地 流量 我 看 一下
您好 兴 您 服务 您好   噢 这边 还是 一个 签 普通 类型 一个 飞享 套餐 就 它 里面 是 有 一百 分钟 加 五百 兆 流量 那么 另外 的话 这边 有 参加 那个 签约 返 话费 的 一个 活动 啊 要 承诺 那个 五十 八块钱
您好 很 高兴 为您服务   十八元 的 四 g 飞享 套餐 十八块 钱 一个月 十八块 钱 一个 是
高兴 为您服务   老人 的话 现在 的话 如果 是 最低 的话 有 一个 关爱 版 的 套餐 八块钱 一个月
您好 很 高兴 为您服务   你 是 说 你 套餐 里面 的 那个 全国 通用 流量 吗
您好 很 高兴 为您服务   您 说 一 g 吗
您好 很 高兴 为您服务 喂 查询 情况   再见 充 流量 是 吗 啊 对
您好 很 高兴 为您服务   多方 通话 是 一个 电话费 的 一个月 具体内容 才 我 看到 您 后面 我开 着 是 免费 安装
您好 很 高兴 我 为 您 转接   嗯 嗯 嗯 嗯
您好 很 高兴 为您服务 您好   你好
讲 一百 零下 月 很 高兴 为您服务   流量 套餐 您 现在 是 十块钱 一 百兆 的 呀
您好 很 高兴 为您服务
您好 很 高兴 为您服务   呃 是 这样
哪个   的 一种 流量 比较 合算
您好 很 高兴 为您服务   您 这边 的话 您 现在 是 一个二十 八块钱 套餐 啊 如果 您 现在 再 加 流量 的话 从 今天 用到 月底 您 大概 需要 多少 兆
您好 很 高兴 为您服务   嗯 请 说 帮 您
您好 请 讲   五百 兆 流量 一百 分钟 通话 五 五百 兆 流量
您好 很 高兴 服务   到 月底 的话 您 只能 办 加油 包了 可以 帮 您 开个 自动 的 叫 安心 包 的 流量 用 完 之后 系统 自动 帮 您 加 十块钱 一 百兆 这样 一个 功能
很 高兴 为您服务   你好
嗯 宽带 是 吗   关 的话 新装 宽带 的话 有 那个 承诺 消费 送 宽带 了 然后 还有 俄罗斯 可能 稍微
您好 很 高兴 为您服务   嗯 套餐 我们 目前 看 了 一下 上面 是 一个 十八元 的 飞享 套餐 每个 月 一 百兆 流量 打电话 一毛 九 一分钟 全国 接听 免费 其他 不 可能 没什么 这个 宽带 业务 是 吧 啊 你 说
为您服务   优惠 吗 这个 业务 是 有 的 不过 它 最低 套餐 有 要求 需要 您 套餐 里面 流量 呃 呃 最少 要是 三个 g 的 自选 或者 飞享 套餐 才 可以 的 你 这个 套餐 之前 里面 流量 是 两 g 的 那种 呢 这个 是 不能 参加 不能 办理 那个 包 的 它 就 这 几个 套餐 有 有 要求
很 高兴 为您服务   然后 每月 再 额外 送 赠送 两个 g 嗯 我 知道 您 说 什么 这个 活动 的话 您 现在 并 不 符合 他 的 要求 他 的 要求 是 改 之前 套餐 流量 小 一个 g 如果 您 要 符合 满意 送 流量 的话 要 把 流量 部分 最起码 改 到 七十块 月租 最少 是 七十八 块 七十八 块 有 三个 g 流量 再 送 三个 g 那 这样
您好 很 高兴 为您服务   那 您 要 多少 通话 多少 流量
块   那 那 这个 现在 不太好 能 不能 换下 位置 呃 我 我 我 现在 说话 你 能 听到 了 吗 嗯 先生 不好意思 您 再说 一下
最低 是 十八块 钱 的 一 百兆 流量 打电话 一毛 九 一分钟 全国 接听 免费   啊 有 什么
您好 很 高兴 服务   你好
您好 很 高兴 为您服务   多少 钱 呢
很 高兴 为您服务   你好
您好 很 高兴 为您服务 你好 我 想 问 一下 那个 五十八 的 一个 八十八 的 申请 是 什么 样子   多 了 一百二十 分钟 多 了 一百二十 分钟 电话 呃 两 百兆 流量
您好 很 高兴 服务   您 这 两个 您 这 两个 都 可以 退订 但是 您 符合条件 办理 六十元 十二个 g 的 他 是 内含 流量 一个 g 以上 可以 买 那个 十二 g 的 一个 g 以下 的话 只能 买 六个 g 的
您好 很 高兴 为您服务   可以 的
为您服务   一百五十 八 的话 您 是 流量 有 流量 有 那个 五百 分钟 三个 g 的 这个 套餐
您好 很 高兴 为您服务   是 的
套餐 你 主要 是 本来 七十八 的 这个 改 到 九十八 块 的 流量 部分 给 类型 之类 的 那 九十八 里面 是 一百 分钟 通话 加 三个 g 流量 另外 有个 活动 您 活动 再 送 三个 g 全国 流量 加上 三个 g 本地 咪咕 视频 流量 送到 明年 六月份 结束 主要 套餐 九十八 块   对 主要 是 这个 九十八 的 其他 都 是 赠送 的 比如说 您 里面 有个 视频 流量 定向 爱奇艺 的 年底 前 是 送 的 还有 还有 什么 还有 什么 还有 两个 业务 也 是 送 收费 的 就 这 一个
您好 很 高兴 为您服务   比如说 wifi 流量 什么 wifi 流量
你好 我 想 问 一下 就是   嗯 行 那 一下 现在 就是 您 要 现在 现在 的话 是 下个月 生效 的 嗯 先生 主要 这 一个月 用 还是 每个 月 的 月 嗯 嗯
您好 很 高兴 为您服务   加油 包 现在 的话 我们 就 十块钱 一 百兆 这种 就是 一次性 扣除 您 十块钱 给 到 您 一 百兆 然后 只限 当月 用下 月 自动 取消 的 这种
为您服务   嗯 嗯 对 对 的
我们 这边 只有 一个 没有 提高 清 通话 业务 就是 在 您 通话 的 时候 手机 能 上网 一直 会 稍微 好 一点 这样 一个 功能   对 发手机 上 单独 去 设置
您好 很 高兴 为您服务   听 不 清楚 你好
您好 很 高兴 为您服务   对
您好 很 高兴 为您服务   这家 可以 选择 的 一般 套餐 里面 有 订好 多少 就 多少 您 的 套餐 就 自由 搭配 这个 的话 您 要 自己 登录 网上 那个 营业厅 您 看 就 清楚 了 上面 有 很多 选项 的
您好 很 高兴 为您服务   流量 卡包 年 的 您 指 的 流量 卡是 不能 打电话 只能 上网 的 这 张卡 呢 还是 一般 的 卡
没有 您好 很 高兴 为您服务   对 它 是 一个 四 g 高清 语音 通话 功能
您好 很 高兴 为您服务   流量 一个月 大概 需要 多少
请 讲   你 要 换 什么 套餐
您好 很 高兴 服务   买 流量 对 吧
您好 很 高兴 为您服务   有 的
您好 很 高兴 为您服务   流量 有 套餐 的 我们 有 三天 五天 和 七天 的 三天 的话 这个 三天 或者 五天 七天 要 单独 额外 办理 的 三天 的 费用 是 七十八 五 g 一百二十八 七天 一百六十 八 流量 都 是 无限量 用 的
唉 你好 是 这样 的 我 我 先 问问   呃 有 五
您好 很 高兴 为您服务   五十块 七个 进去 那 是 一个 活动 这个 套餐 的话 您 现在 不是 已经 享受 了 吗 就 这个 您 现在 用 的 这个 套餐 呀 您 是 九十八 套餐 里面 通话时间 是 两百 二十分钟 流量 呢 套餐 里面 是 给 您 两个 g 的 活动 再 加送 您 两个 g 这 就 四个 g 这 都 是 国内 通用 流量 另外 还有 三个 g 是 一个 咪咕 本地 视频 流量 在 专属 app 上面 看 定向 视频 的 中午 这是 三个 g 总共 加在一起 是 七个 g 您 已经 是 这个 活动 了
您好 很 高兴 服务   国际 好 谢谢 啊
您好 很 高兴 为您服务   动 就是
喂 您好 很 高兴 为您服务   高清 机 呃 您 手机 是 是 比如说 要 提高 清 通话
很 高兴 为您服务   先生
您 服务 您好   呃 有 超过 地址 吗 先生
但是 没有 什么 特别 优惠 的 套餐 现在 要升 到 八十八 套餐 才能 返还 话费 而且 只能 返还 十三块 钱 所以 说 不划算   可以 的 对 是
您好 很 高兴 为您服务   这 这个 淘宝 流量 共享 给 你 用
您好 兴 您 服务 您好   就是 这个 月 临时 用 的 还是 每个 月 都
为您服务   就 您 这 这边 的 话费 套餐 主 套餐
您好 很 高兴 为您服务 唉 你好 呃 我 这边 想换 一下 套餐 可以 吗 我 觉得 呀 请问 您 要 换 多少 流 呃 对 这个 月 的话 要 下个月 生效 当月 不能 生效 的   你 现在 都 是 通话 就是 流量 分加 通话 分钟 数 的 就 看 您 需要 多少 流量 多少 的 通话 分钟 数
哦 有 的 但是 没有 以前 那么 划算 了 这个 您 要 带 好 身份证 去 营业厅 看 一下 就是 那种 充 话费 送 手机 嘛 比如说 您 每个 月 消费 一百五十 八 签约 两年 预存 一千五百 一十八 的 话费 分 两年 返还 送 一部 华为 畅想 六 s 的 时候   p 九
您好 很 高兴 为您服务   你好 哎
哦 现在 没有 了 就 您 这边 去 香港 的话 我 看 一下 你好 啊 在 香港 那边 直接 使用 就是 接听 九毛 九 一分钟 打 回 中国 内地 就是 九毛 九 一分钟 流量 使用 的话 您 可以 开 一个 流量 包有 那个 您 去 香港 四天   两天 那 您 就 开 那个 呃 两天 的话 呢 您 这边 就 直接 用 就行了 它 就 按照 三十块 钱 一天 流量 费 当天 封顶 的 当天 流量 无限量 用
不 客气 再见 很 高兴 为您服务   功能 本地 互打 免费 的 有
您好 很 高兴 为您服务   去 日本 的话 那个 开 国际漫游 然后 流量 方面 有 一些 套餐 的 流量 你 要 怎么 就是 大概 需要 多少 流量
您好 很 高兴 为您服务   流量 不够 用
您好 高兴 为您服务   您好 请 讲
您好 很 高兴 为您服务   恩
但是 他 这 是 一个 视频 流量 需要 您 自己 订购 的 就是 只能 看 视频 的 那个 流量   啊 到 年底 之前 免费 要 自己 通过 那个 它 不是 有个 链接 地址 吗 通过 那个 掌上 营业厅 自己 办理 的 然后 到 年底 之前 是 免费 的
您好 很 高兴 为您服务 您好   嗯 嗯 这个 您 报 一下 这个 报 一下 地址 行 吗 我 帮 您 查 一下 您 这个 地址
很 高兴 为您服务   您 说 流量 的 家庭 套餐
您好 很 高兴 为您服务   呃 你们
这要 打 你们 那边 客服 咨询 的 我们 这边 只 办理 上海 移动 号码 您 这个 是 外省 号码 打 你们 那边 客服 问 一下 外省 有没有 什么 流量 可以 订购 好 吧   卡 那边 客服
您好 兴 您 服务   没有 短期 我们 这是 一年
您好 很 高兴 服务   业务 除了 九十八 套餐 之外 有 一个 五十块 一个 g 的 流量 包 别的 收费 业务 没有
的 服务   套餐 三十八 元 的 飞享 套餐
您好 很 高兴 服务 你好 我 这 有 一个 每个 月 有 个 叫 什么 和 等 一下 啊 您 稍等一下 啊   嗯 嗯 叫 和 彩页 基础 包是 什么 回 回 东西 啊 这 是 免费 送给 您 使用 的 一项 功能 到期 之后 它 自动 退 的 是 您 办 活动 是 免费送 的 然后 它 就 没有 免费 每个 月 收 我 两块钱 它 只是 在 账单 里面 体现 出来 它 价值 两块钱 而已 但是 每个 月 它 是 有 专款 到 给 您 了 你 这个 钱 并 没有 自己 出 的 每个 月 一号 是 有 专款 打 给 您 啦
您好 很 高兴 为您服务   套餐 的话 您 目前 是 一个 一百三十八 元飞享 套餐 其他 没有 收费 业务 了 然后 套餐 里面 是 五百 分钟 通话 加 一个 g 流量 讲
您好 很 高兴 为您服务 您好   嗯 套餐 的话 呢 目前 是 五十 八块钱 每个 月 的 一百 分钟 加 五百 兆 流量
您好 很 高兴 为您服务   我 看到 了 嗯 幺 零
噢 没有 的 我们 现在 最低 月租 就是 十八块   请问 您 本机 的 机主 名字 叫 什么 陈文媛 好 的 十八块 就是 包含 一 百兆 流量 全国 免 接听 打 出去 都 是 一毛 九 一分钟
您好 很 高兴 为您服务   噢 好 的 就是 呃 您 是 用 要 用 二十四 小时 的 还是 用到 今天 晚上 十二点
啊 有 的 您 是 几天   您 可以 包 一个三天 或者 五天 的 三天 是 六十八 您 先用
很 高兴 为您服务   噢 小 模卡 什么 卡 目前 的 状态 它 是 新办 一个 号码 的 然后 它 的 月租费 八块钱 一个月 名字 叫小模 卡 然后 他 里面 的 内容 想 问下 目前 新办 的 那 您 是 要 改到 什么 卡是
他 需要 您 办 一张 新卡去 营业厅 条选 一张 新卡   他 是 这 样子 它 要 您 这边 您 是 想 原来 的 看 吗
您好 很 高兴 为您服务   您 家 的 宽带 二十 兆 的
高兴 您 服务   那 您 可以 换个 是 最低 的 套餐 像 十八块 钱 一个月 里面 有 一 百兆 样 的 全国 接听 免费 打电话 一毛 九 一分钟 这种 加 钱 只要 十八块 钱
您好 很 高兴 为您服务   流量 高 一点 的 稍 等 我 看 一下 哎 您 现在 是 这个 畅聊 畅聊卡 这个 卡 现在 没有 了 改成 就 改 不 回来 了 您 如果 要 保留 这个 套餐 可以 叠加 一个 流量 包呀 这 十块钱 一 百兆 二十块 三百 兆 三十块 钱 五百 兆 四十块 七百 兆 您 可以 订购
您好 很 高兴 为您服务   嗯 嗯
您好 很 高兴 为您服务   移动 套餐 去 哪个 国家 不 进去
您好 很 高兴 为您服务   嗯 嗯 在 上海 有个 工订
您好 很 高兴 服务   你 去 五天 是 吧
您好 很 高兴 为您服务   宽带 业务 那 这边 有 上海 移动 手机号码 吗
您好 很 高兴 为您服务   可以 帮 您 下 安装 宽带 的 这些 报 一下 我 先 给 您 查下 能 不能 装 可以 装到 账 的 是 上 哪 去 了
您好 很 高兴 为您服务 唉 你好 我 那个 手机号 是 我 没有 宽带 的 然后 它 里面 有 一个 那个 就是 魔板 充 这 是 什么 业务   魔百盒 是 吧 它 那个 是 用户 联网 机顶盒 看电视 的
您好 很 高兴 为您服务   是 多少 就是 一卡多 号 的 业务 您 如果 想 办理 的话 这个 要 下载 和 多 号 的 一个 客户端 的
您好 很 高兴 为您服务   我 帮 您 看 一下 我 估计 是 你 电话 应该 我 估计 是 您 身份证 过期 了 我 帮 您 查 一下 您 稍 等
您好 很 高兴 为您服务   你 这 套餐 有 流量 呢 的 套餐 本身 是 五百 兆 流量 就是说 这 五百 兆 啊 没有 看到 有 发短信 说 您 用 用 完 了
您好 很 高兴 为您服务   优惠 套餐
您好 很 高兴 为您服务   四 g 飞享 套餐 加 二十 我 看 一下 短信
您好 很 高兴 为您服务   请教 一下 就是说
您好 很 高兴 为您服务   套餐 您 需要 什么 套餐 套餐 现在 都 一样 的 套餐 没有 什么 优惠 不用 主要 跟 自己 需求 来定 的 您 现在 七十八 的 一 g 流量 一百分 通话 您 有 大 狂欢 活动 额外 再 加送 您 一 g 本地 流量 和 一 g 夜间 流量 的
您好 很 高兴 为您服务   恩对
很 高兴 为您服务   套餐 的话 是 两百 三十八 的 到 本月 的 月底 到期 然后 下个月 开始 的话 您 可以 换 套餐 如果 不 换 的话 还是 您 以前 用 的 这个 套餐
您好 很 高兴 为您服务   诶
您好 很 高兴 为您服务   就 包含 五百 分钟 的 主叫 时间 接听 免费 打电话 一毛 一分钟
您好 请 讲   开通 国际漫游
您好 很 高兴 为您服务   帮 我查 一下 是不是 联系 您 的 来电 号码
您好 很 高兴 为您服务   可以 这样 是 改 的 就是 四 g 自选 套餐 您 要 改成 下个月 生效 然后 你 这个 套餐 要 改过去 的话 就是 以后 那个 到 明年 六月 底 之前 用 这个 九十八 的 套餐 每个 月 会 另外 再 送 你 两个 g 的 国内 流量 的 请问 您 要 改 吗
哎 您好 很 高兴 为您服务   无线 您 是 以 公司 名义 办 还是 个人 申请
您好 兴 为您服务 您好   您好
您好 很 高兴 为您服务   是 您 这个 号码 吗 嗯 是 您 的 来电 这个 号码 办理 吗
为您服务   问 一下
您好 很 高兴 为您服务   省内 的 是 吧
您好 很 高兴 为您服务   呃 宽带 什么 问题 请问 一下
您好 很 高兴 为您服务   呃 您 的 卡 的话 就让 自己 看卡 是 可以 的
您好 很 高兴 为您服务   请 说
很 高兴 为您服务   流量 好 的
很 高兴 为您服务 您好   唉 何加 副 卡 是 不过 要 写 这个 新办 卡 的 这个
为您服务   哪个 打电话 更 划算 呐看 您 需要 办 他 公司 卡 跟 个人 卡 一样 的 套餐 呀 您 想要 用 什么样 的
很 高兴 服务   这是 一个 g 本地 接电话 免费 的 一个 功能
没有 十八元 套餐 一 百兆 流量   说 就 打 一个 算 一个 一毛 九 一分钟
您好 很 高兴 为您服务   先生 您 这个 是 要付 月租 的 十六元 的 加 一个
您好 很 高兴 为您服务   五 幺 零九对 吧
九块 九   没有 啊 您 说 的 这个 是 什么 套餐
嗯 宽带 对 的 到 这个 月底 到期   嗯 像 您 是 要 续约 吗
小模 卡 对 吧 您 稍 等   小模 卡 它 是 这样 的 它 是 八块钱 一个月 的 里面 流量 是 国内 一 百兆 打 您 的 电话 是 一毛 九 一分钟 接电话 全免费 然后 他 是 每天 可以 用 一块钱 换 五百 兆 的 一个 上海 本地 流量 这 样子
你好   每个 月加 十块钱
您好 很 高兴 为您服务   唉
您好 很 高兴 为您服务   呃 您 说 的 是 本 机号码 吗
为您服务   十八块 只有 一 百兆 流量 没 多少 您 需要的话 就 改 就 改 多少 就 可以 了 需要 多少
高兴 为您服务   呃 您 月租费 少 一点 的 还是 什么 样子 的
您好 很 高兴 为您服务   套餐 月租费 不是 十八 吗 那个 改为 四十八 了 四十八 每个 月 返还 您 三十块 钱返 三个 月
您好 很 高兴 为您服务   哪个 卡号 就是 现在 这个 吗
好 的 您 号码 是 多少   对
嗯 您好 很 高兴 为您服务   您好 有 什么 可以 帮 您
